date,Open,Q,H,Close,Volume,Close_time,Qoute_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Can_be_ignored
1636869900000,64938.89000000,65061.87000000,64891.86000000,65032.02000000,1.19649000,1636870199999,77712.00753594,235,1.16725200,75813.20697226,0
1636870200000,65006.04000000,65148.23000000,64963.26000000,64968.87000000,1.05379500,1636870499999,68578.57761881,265,0.89915000,58511.92169654,0
1636870500000,64965.44000000,65148.23000000,64774.13000000,64962.62000000,1.48520000,1636870799999,96388.71814906,330,1.17550100,76287.06432757,0
1636870800000,64962.84000000,65095.62000000,64933.08000000,64960.65000000,1.06155900,1636871099999,69029.12925393,262,0.89717500,58340.57973157,0
1636871100000,64964.65000000,64985.09000000,64902.24000000,64966.59000000,0.71288100,1636871399999,46304.07329863,168,0.56434000,36654.91483015,0
1636871400000,64957.59000000,64984.77000000,64883.50000000,64887.94000000,0.83750400,1636871699999,54391.02569879,205,0.80118300,52033.05615262,0
1636871700000,64875.11000000,64975.80000000,64710.34000000,64794.14000000,1.19241700,1636871999999,77289.39359783,269,1.00947900,65434.86806736,0
1636872000000,64792.16000000,64975.80000000,64712.91000000,64745.45000000,0.67200000,1636872299999,43528.64556373,167,0.52161900,33787.28027605,0
1636872300000,64737.42000000,64861.26000000,64710.73000000,64811.49000000,1.04004700,1636872599999,67381.08388453,231,0.91119500,59037.51812972,0
1636872600000,64810.09000000,64844.23000000,64793.59000000,64826.62000000,0.33905500,1636872899999,21976.78866776,102,0.30756300,19934.92335373,0
1636872900000,64829.87000000,64829.87000000,64784.00000000,64800.01000000,0.42114900,1636873199999,27293.06727750,114,0.37829200,24515.57753840,0
1636873200000,64800.01000000,64869.52000000,64771.02000000,64799.98000000,0.51307800,1636873499999,33257.65031075,135,0.50609200,32804.70127100,0
1636873500000,64862.52000000,64872.44000000,64723.08000000,64723.08000000,0.23538200,1636873799999,15262.90903429,83,0.22534800,14612.47608142,0
1636873800000,64723.08000000,64764.58000000,64707.91000000,64764.58000000,0.73013000,1636874099999,47261.41630711,151,0.51433200,33295.01586087,0
1636874100000,64765.48000000,64803.55000000,64740.01000000,64803.55000000,0.41801800,1636874399999,27070.49267290,100,0.39920800,25852.40830580,0
1636874400000,64808.81000000,64861.00000000,64757.86000000,64838.83000000,0.71800300,1636874699999,46536.91118808,155,0.68437600,44356.18953020,0
1636874700000,64836.83000000,64843.47000000,64773.82000000,64804.64000000,0.50335500,1636874999999,32622.97094104,111,0.45681300,29606.15615934,0
1636875000000,64802.48000000,64802.48000000,64692.02000000,64703.72000000,0.29321100,1636875299999,18979.79567273,76,0.26391500,17082.95847865,0
1636875300000,64705.41000000,64785.57000000,64436.59000000,64636.00000000,1.22947100,1636875599999,79473.86844668,223,0.85702700,55431.30240352,0
1636875600000,64636.59000000,64713.37000000,64554.62000000,64639.75000000,1.11038500,1636875899999,71772.90455193,238,0.99300600,64184.48330827,0
1636875900000,64628.21000000,64706.25000000,64262.00000000,64616.72000000,1.21007300,1636876199999,78205.09264068,218,0.96144500,62155.74570492,0
1636876200000,64611.55000000,64619.98000000,64242.50000000,64583.43000000,1.15134900,1636876499999,74285.92170900,211,0.59533100,38447.27862785,0
1636876500000,64598.25000000,64701.00000000,64596.82000000,64617.40000000,1.07450600,1636876799999,69470.84378481,196,0.93810400,60654.80459636,0
1636876800000,64627.58000000,64667.18000000,64564.33000000,64597.88000000,0.81549900,1636877099999,52693.85456533,155,0.76325700,49317.63444549,0
1636877100000,64599.97000000,64610.47000000,64513.88000000,64563.71000000,1.21272500,1636877399999,78314.30051633,242,1.09192800,70513.89013412,0
1636877400000,64568.70000000,64799.33000000,64568.70000000,64628.23000000,1.74386100,1636877699999,112738.50368476,323,1.65337200,106883.00945265,0
1636877700000,64600.00000000,64604.17000000,64217.67000000,64396.89000000,1.42902100,1636877999999,92040.64631784,325,1.22207700,78716.80506725,0
1636878000000,64396.89000000,64420.69000000,64211.01000000,64223.65000000,1.16608900,1636878299999,74991.19142255,255,1.04475200,67183.15136427,0
1636878300000,64221.07000000,64270.00000000,64164.08000000,64169.40000000,0.76857300,1636878599999,49361.82275251,155,0.74349900,47751.28905750,0
1636878600000,64171.96000000,64250.93000000,64057.54000000,64203.68000000,1.23438900,1636878899999,79190.35636833,306,1.11329700,71420.74230553,0
1636878900000,64189.60000000,64265.94000000,64189.60000000,64265.94000000,0.96384800,1636879199999,61904.60836111,223,0.91476100,58752.07775816,0
1636879200000,64240.65000000,65095.20000000,63731.21000000,64299.27000000,3.88830600,1636879499999,250114.69698580,439,2.32152200,150016.00633658,0
1636879500000,64276.66000000,64394.32000000,64276.66000000,64347.97000000,0.86863700,1636879799999,55877.15980476,228,0.84748300,54516.15028769,0
1636879800000,64339.87000000,64372.24000000,64251.60000000,64259.49000000,0.56857300,1636880099999,36560.32415169,168,0.55157300,35466.85251169,0
1636880100000,64259.49000000,64319.72000000,64213.78000000,64300.78000000,0.62239000,1636880399999,40002.02420783,142,0.60573100,38931.38532315,0
1636880400000,64294.44000000,64294.48000000,64160.01000000,64182.31000000,0.43468700,1636880699999,27913.18805192,82,0.43448700,27900.33221392,0
1636880700000,64182.31000000,64196.65000000,64105.02000000,64145.92000000,0.62385700,1636880999999,40022.86942178,109,0.58813400,37730.09109058,0
1636881000000,64140.79000000,64268.56000000,64140.79000000,64268.56000000,0.70556200,1636881299999,45306.33783665,133,0.67618000,43419.26900630,0
1636881300000,64264.20000000,64310.74000000,64223.82000000,64308.00000000,0.60030500,1636881599999,38586.06537563,111,0.57653100,37058.37315109,0
1636881600000,64300.00000000,64302.88000000,64200.71000000,64294.24000000,0.52873800,1636881899999,33978.99381414,100,0.50200000,32259.77464562,0
1636881900000,64280.25000000,64378.80000000,64215.54000000,64373.72000000,1.05578900,1636882199999,67878.27442926,192,0.62571300,40231.19036955,0
1636882200000,64367.27000000,64373.74000000,64292.00000000,64319.97000000,0.47124100,1636882499999,30315.62396470,125,0.45813700,29472.37511442,0
1636882500000,64288.90000000,64343.72000000,64263.39000000,64343.72000000,0.53597100,1636882799999,34464.94575919,142,0.52444600,33723.62465632,0
1636882800000,64308.81000000,64400.02000000,64308.81000000,64316.27000000,0.59725500,1636883099999,38435.49230087,162,0.58227300,37471.37616250,0
1636883100000,64320.01000000,64340.94000000,64279.99000000,64294.77000000,0.28556800,1636883399999,18363.30855627,78,0.25586500,16453.37995121,0
1636883400000,64290.65000000,64290.65000000,64228.68000000,64237.60000000,0.14868500,1636883699999,9551.72217048,45,0.11897800,7643.38082889,0
1636883700000,64237.56000000,64257.49000000,64211.13000000,64251.49000000,0.32881300,1636883999999,21121.56076083,66,0.31603300,20300.37166431,0
1636884000000,64251.50000000,64251.50000000,64186.24000000,64208.93000000,0.48978600,1636884299999,31454.05134530,87,0.46323000,29749.13484366,0
1636884300000,64220.01000000,64342.63000000,64214.24000000,64341.26000000,0.70468800,1636884599999,45311.83911696,178,0.69005300,44370.53026236,0
1636884600000,64339.22000000,64366.26000000,64293.47000000,64363.69000000,1.12320400,1636884899999,72244.45760607,190,0.80473600,51762.61795100,0
1636884900000,64346.45000000,64380.00000000,64339.00000000,64369.01000000,0.35765600,1636885199999,23020.25831152,116,0.33371500,21479.24400905,0
1636885200000,64369.91000000,64434.22000000,64311.40000000,64410.92000000,1.07404100,1636885499999,69144.78868767,217,0.76304200,49133.24120109,0
1636885500000,64416.81000000,65100.00000000,64100.00000000,64470.30000000,3.67128800,1636885799999,236517.89456143,390,1.89879600,122492.18863774,0
1636885800000,64463.43000000,64473.00000000,64371.63000000,64395.18000000,0.95521300,1636886099999,61525.42269085,212,0.59737000,38479.30730440,0
1636886100000,64393.68000000,64400.62000000,64345.65000000,64395.95000000,0.86470500,1636886399999,55676.06087794,194,0.24461500,15747.36460676,0
1636886400000,64369.68000000,64448.70000000,64365.01000000,64384.59000000,0.44615900,1636886699999,28733.87565202,112,0.44238900,28491.09402364,0
1636886700000,64366.78000000,64465.00000000,64350.01000000,64455.19000000,0.60730800,1636886999999,39115.55203952,206,0.57766700,37206.40897478,0
1636887000000,64455.19000000,64479.95000000,64388.11000000,64399.64000000,0.63376500,1636887299999,40839.17755952,164,0.38584100,24859.61110115,0
1636887300000,64390.74000000,64405.42000000,64352.87000000,64380.12000000,0.41949000,1636887599999,27002.93046901,88,0.41793700,26902.94814265,0
1636887600000,64380.12000000,64380.12000000,64312.11000000,64334.74000000,0.47526200,1636887899999,30579.42620941,92,0.30075400,19349.42451250,0
1636887900000,64328.15000000,64328.15000000,64270.01000000,64287.79000000,0.39864500,1636888199999,25637.03275463,68,0.18551500,11928.35441095,0
1636888200000,64290.18000000,64319.71000000,64208.51000000,64313.20000000,0.96741200,1636888499999,62174.14718928,127,0.85872300,55193.42888326,0
1636888500000,64309.50000000,64399.13000000,64309.50000000,64355.01000000,0.68503600,1636888799999,44079.99734674,134,0.66689900,42912.88866093,0
1636888800000,64355.01000000,64418.65000000,63731.21000000,64398.00000000,1.64852300,1636889099999,105803.43885092,216,0.59422500,38227.62994848,0
1636889100000,64398.84000000,64459.43000000,64396.47000000,64459.43000000,0.57840900,1636889399999,37263.87703946,110,0.56185600,36197.53357726,0
1636889400000,64460.55000000,64471.59000000,64377.02000000,64397.73000000,0.68221100,1636889699999,43951.68593500,158,0.37423700,24109.68868587,0
1636889700000,64391.92000000,64403.20000000,64364.33000000,64369.06000000,0.40107100,1636889999999,25823.80317213,196,0.27496100,17704.53100747,0
1636890000000,64369.06000000,64417.89000000,64369.06000000,64417.89000000,0.63268400,1636890299999,40739.17008289,118,0.53794400,34638.85940980,0
1636890300000,64417.89000000,64424.98000000,64380.84000000,64380.84000000,0.27163000,1636890599999,17495.24414746,62,0.25766200,16595.53739354,0
1636890600000,64377.07000000,64430.49000000,64375.15000000,64429.13000000,0.73146600,1636890899999,47113.48387649,147,0.54982200,35416.51376938,0
1636890900000,64428.43000000,64467.13000000,64428.43000000,64447.35000000,0.59962400,1636891199999,38643.87441122,111,0.56790900,36599.89249158,0
1636891200000,64445.07000000,64490.07000000,64357.49000000,64361.96000000,0.66685000,1636891499999,42944.93270920,135,0.49201100,31684.61900153,0
1636891500000,64355.96000000,64573.03000000,64311.73000000,64525.49000000,0.97896000,1636891799999,63037.89762076,188,0.72770100,46872.50897057,0
1636891800000,64524.41000000,64551.90000000,64291.07000000,64337.99000000,0.62679300,1636892099999,40354.03050401,146,0.56264300,36225.12043222,0
1636892100000,64323.38000000,64390.36000000,64240.88000000,64368.07000000,0.92771700,1636892399999,59652.38310752,182,0.74805300,48102.23472467,0
1636892400000,64368.08000000,64455.88000000,64276.12000000,64336.46000000,0.83911200,1636892699999,54016.62662358,161,0.77532200,49912.58600993,0
1636892700000,64336.50000000,64398.19000000,64314.18000000,64393.37000000,0.54363600,1636892999999,34975.97892105,115,0.53464100,34397.12836054,0
1636893000000,64393.38000000,64449.92000000,64351.00000000,64402.99000000,0.74522900,1636893299999,47987.98501466,178,0.71370700,45958.01092361,0
1636893300000,64401.04000000,64513.94000000,64384.70000000,64475.44000000,1.16221200,1636893599999,74892.67861427,223,1.12563700,72535.38351704,0
1636893600000,64475.44000000,64659.68000000,64466.10000000,64646.89000000,1.45711700,1636893899999,94078.81753364,277,1.08297000,69939.32595440,0
1636893900000,64652.31000000,64724.55000000,64617.60000000,64627.34000000,1.60619600,1636894199999,103892.91740890,273,1.16286100,75204.18337783,0
1636894200000,64633.38000000,64645.30000000,64551.73000000,64597.25000000,0.69667900,1636894499999,45004.26070271,162,0.66213400,42772.90902490,0
1636894500000,64597.26000000,64613.41000000,64389.35000000,64600.51000000,1.00500700,1636894799999,64870.28777348,148,0.62749400,40531.70626879,0
1636894800000,64600.52000000,64717.91000000,64581.86000000,64581.86000000,0.76373900,1636895099999,49367.87338645,166,0.69220800,44745.30122078,0
1636895100000,64586.79000000,64621.93000000,64518.22000000,64547.66000000,0.66782200,1636895399999,43131.08086020,125,0.65695300,42428.90459299,0
1636895400000,64547.63000000,64576.97000000,64389.35000000,64533.95000000,0.67099700,1636895699999,43301.44871666,120,0.56241300,36300.02950236,0
1636895700000,64533.44000000,64595.45000000,64500.00000000,64580.78000000,0.65771800,1636895999999,42461.42669318,127,0.65014700,41972.50016513,0
1636896000000,64582.49000000,64710.01000000,64582.49000000,64664.68000000,0.63663300,1636896299999,41155.39214901,138,0.62890300,40655.66378680,0
1636896300000,64664.68000000,64765.85000000,64643.02000000,64742.01000000,0.83195100,1636896599999,53841.37901026,171,0.82223100,53212.30859987,0
1636896600000,64731.98000000,64798.00000000,64656.22000000,64680.00000000,0.69580400,1636896899999,45028.93288393,137,0.68684200,44448.67423471,0
1636896900000,64673.16000000,64673.16000000,64600.50000000,64661.15000000,0.71471600,1636897199999,46199.92671905,143,0.63082500,40776.50559891,0
1636897200000,64656.48000000,64656.48000000,63731.21000000,64613.02000000,1.61725900,1636897499999,103805.88392759,145,0.46221900,29832.44105078,0
1636897500000,64612.23000000,64685.67000000,64606.17000000,64648.21000000,0.42362700,1636897799999,27383.28420020,90,0.41651500,26923.53352711,0
1636897800000,64648.21000000,64687.13000000,64622.98000000,64686.99000000,0.45241500,1636898099999,29251.91924705,105,0.43639600,28216.56951960,0
1636898100000,64688.99000000,64749.99000000,62789.28000000,64633.86000000,4.36941100,1636898399999,279773.00931988,476,3.13156200,200671.14412754,0
1636898400000,64633.91000000,64633.92000000,64570.01000000,64578.03000000,0.80623900,1636898699999,52088.25810097,145,0.52248600,33753.97935309,0
1636898700000,64551.11000000,64575.08000000,64501.02000000,64512.13000000,0.57475600,1636898999999,37089.48340070,125,0.57475600,37089.48340070,0
1636899000000,64514.99000000,64799.66000000,64477.36000000,64612.60000000,1.52062000,1636899299999,98213.27772896,277,1.05140900,67907.73932844,0
1636899300000,64585.53000000,65027.19000000,64310.70000000,64620.01000000,2.44605800,1636899599999,158038.90139045,389,1.28257400,82947.28960811,0
1636899600000,64622.77000000,64645.00000000,64000.58000000,64546.78000000,1.66165000,1636899899999,107202.45440763,264,1.03072000,66540.63447032,0
1636899900000,64546.78000000,65019.53000000,63667.60000000,64424.99000000,3.69563300,1636900199999,238051.14170372,746,2.40667500,155223.35990574,0
1636900200000,64424.99000000,64727.10000000,63667.60000000,64335.19000000,3.27423100,1636900499999,210436.49769246,610,2.16979800,139598.66511322,0
1636900500000,64350.56000000,64500.00000000,62712.59000000,64173.30000000,1.78546500,1636900799999,114479.83610155,329,1.12451500,72352.72208308,0
1636900800000,64176.81000000,64317.42000000,64172.37000000,64227.42000000,0.73887300,1636901099999,47481.43930257,199,0.66279300,42594.26993600,0
1636901100000,64228.21000000,64350.00000000,64228.21000000,64342.98000000,1.14617300,1636901399999,73703.90210402,241,1.00685700,64744.84133759,0
1636901400000,64346.20000000,64380.53000000,64262.17000000,64272.02000000,0.67260300,1636901699999,43250.90772820,264,0.62584100,40243.73658076,0
1636901700000,64272.02000000,64396.32000000,64270.21000000,64353.91000000,0.99149100,1636901999999,63784.89527799,249,0.91282100,58724.65339922,0
1636902000000,64352.42000000,64354.15000000,64226.08000000,64228.76000000,1.08830700,1636902299999,69957.55087199,247,0.98629200,63397.90524789,0
1636902300000,64214.78000000,64263.68000000,61458.34000000,64191.29000000,2.15786900,1636902599999,136937.50036542,339,1.06444000,68366.54746452,0
1636902600000,64189.99000000,64196.94000000,64002.00000000,64013.41000000,1.35774200,1636902899999,87074.81052058,335,1.14985800,73762.50189204,0
1636902900000,64013.41000000,64156.40000000,63990.00000000,64156.00000000,1.29081900,1636903199999,82741.78360648,363,1.12388600,72043.09589771,0
1636903200000,64155.75000000,64196.94000000,64155.75000000,64196.94000000,0.88651600,1636903499999,56902.21351699,171,0.86428800,55475.41198356,0
1636903500000,64191.76000000,64196.94000000,64082.13000000,64122.17000000,0.65239100,1636903799999,41855.22459871,119,0.64083400,41114.20164821,0
1636903800000,64122.69000000,64193.04000000,64104.01000000,64132.67000000,0.66731900,1636904099999,42799.40613814,136,0.64820300,41573.27637366,0
1636904100000,64134.24000000,65148.23000000,64082.14000000,64088.71000000,2.31290200,1636904399999,149348.90811096,257,2.00415900,129527.27969298,0
1636904400000,64088.99000000,64157.77000000,64072.07000000,64157.77000000,0.56463200,1636904699999,36193.39215877,113,0.54395300,34867.50164044,0
1636904700000,64163.48000000,64212.11000000,64117.01000000,64182.46000000,0.71161700,1636904999999,45661.77740285,152,0.65621500,42106.16076173,0
1636905000000,64182.42000000,64182.42000000,64093.83000000,64105.25000000,0.57366600,1636905299999,36778.75070395,246,0.49631500,31819.43138045,0
1636905300000,64105.27000000,64106.38000000,64018.81000000,64074.65000000,0.51853100,1636905599999,33212.76406600,115,0.31861200,20411.45972814,0
1636905600000,64070.41000000,64130.28000000,64000.00000000,64089.99000000,1.05857500,1636905899999,67828.01479389,227,0.95801200,61383.63933258,0
1636905900000,64082.87000000,64086.84000000,63914.45000000,64026.40000000,0.74898100,1636906199999,47941.96649519,195,0.66676100,42677.70994461,0
1636906200000,64027.83000000,64079.82000000,63857.90000000,64050.34000000,1.18953900,1636906499999,76103.35878650,247,1.02838300,65789.34135730,0
1636906500000,64033.45000000,64164.92000000,63981.60000000,64019.39000000,1.00862500,1636906799999,64629.81400172,240,0.91851500,58856.94896976,0
1636906800000,64018.52000000,64100.00000000,64018.48000000,64053.60000000,0.76794900,1636907099999,49190.24313862,172,0.71663600,45903.21269651,0
1636907100000,64050.83000000,64170.00000000,64048.65000000,64151.28000000,0.91121200,1636907399999,58428.04415789,227,0.82271200,52753.88784391,0
1636907400000,64150.00000000,64202.26000000,64081.01000000,64147.24000000,0.69305100,1636907699999,44450.47210698,161,0.65289400,41874.67454920,0
1636907700000,64148.24000000,64150.33000000,63893.47000000,63907.54000000,0.70735200,1636907999999,45270.56521702,174,0.61221600,39179.73370921,0
1636908000000,63876.05000000,63876.06000000,63678.59000000,63693.09000000,1.59513600,1636908299999,101722.43942482,292,1.03205200,65788.62075951,0
1636908300000,63689.99000000,63805.32000000,63638.40000000,63644.97000000,1.07666400,1636908599999,68595.71630749,222,1.00937300,64308.02653289,0
1636908600000,63629.26000000,63718.01000000,63606.01000000,63681.79000000,1.21904800,1636908899999,77592.76098892,233,1.09519600,69712.90821150,0
1636908900000,63674.04000000,64354.29000000,63190.92000000,63713.72000000,2.60401000,1636909199999,165928.17299595,419,1.64799800,105235.14948801,0
1636909200000,63705.58000000,63928.22000000,62243.06000000,63681.50000000,2.03620300,1636909499999,129563.09546653,287,1.37422900,87656.85897033,0
1636909500000,63684.31000000,63763.74000000,63678.26000000,63757.66000000,0.87847300,1636909799999,55985.59847337,177,0.83481000,53202.84491644,0
1636909800000,63756.70000000,63800.00000000,63713.02000000,63775.01000000,0.78870100,1636910099999,50286.37209320,163,0.70862000,45180.76960238,0
1636910100000,63775.26000000,63822.51000000,63712.91000000,63745.47000000,0.49638100,1636910399999,31653.83631388,111,0.47168500,30078.47926493,0
1636910400000,63720.01000000,63928.22000000,63684.76000000,63782.34000000,1.09998500,1636910699999,70131.63259815,179,1.05536400,67288.41638522,0
1636910700000,63782.34000000,63813.55000000,63726.44000000,63743.99000000,0.57537000,1636910999999,36694.37108490,118,0.54926700,35029.81261978,0
1636911000000,63743.98000000,63746.47000000,63661.51000000,63682.42000000,0.47223800,1636911299999,30078.85687783,115,0.44240000,28178.31497373,0
1636911300000,63682.42000000,63696.04000000,63608.66000000,63625.00000000,0.51766100,1636911599999,32947.73519223,119,0.49260800,31353.26331140,0
1636911600000,63625.00000000,63784.20000000,63625.00000000,63769.88000000,0.81776300,1636911899999,52108.39008531,176,0.78035100,49724.11681699,0
1636911900000,63771.03000000,63874.93000000,63771.03000000,63853.30000000,0.90216800,1636912199999,57584.04482194,177,0.82388900,52587.70880176,0
1636912200000,63845.85000000,64086.04000000,63845.85000000,64086.04000000,2.07440500,1636912499999,132651.07291985,335,1.81421200,116006.32623966,0
1636912500000,64099.89000000,64307.78000000,64079.02000000,64166.00000000,2.23516300,1636912799999,143393.79343141,397,1.96039300,125762.46810751,0
1636912800000,64166.49000000,64374.82000000,64140.61000000,64372.29000000,1.27961400,1636913099999,82199.38874776,288,1.16464700,74814.70664658,0
1636913100000,64366.39000000,64400.71000000,64309.16000000,64348.31000000,0.96499300,1636913399999,62100.79566751,227,0.88464200,56929.92171225,0
1636913400000,64349.86000000,64353.75000000,64138.47000000,64151.19000000,0.97977600,1636913699999,62963.01081377,199,0.58633600,37665.96153825,0
1636913700000,64125.85000000,64129.53000000,63990.29000000,64003.63000000,1.23394400,1636913999999,79038.52759929,245,0.83575800,53534.52957234,0
1636914000000,63994.13000000,64015.86000000,63830.01000000,64015.86000000,1.28072000,1636914299999,81881.41436712,244,0.93098300,59514.74241659,0
1636914300000,64007.04000000,64127.92000000,63960.75000000,63963.68000000,1.34343600,1636914599999,86051.46151691,250,0.94741900,60674.83117398,0
1636914600000,63965.78000000,63992.96000000,63923.94000000,63951.42000000,0.76258900,1636914899999,48767.08447029,159,0.59161400,37835.38942949,0
1636914900000,63965.07000000,64037.44000000,63923.94000000,64019.46000000,0.60812400,1636915199999,38906.66656666,135,0.54530400,34887.89356334,0
1636915200000,64019.50000000,64020.08000000,63912.23000000,63962.08000000,0.49906700,1636915499999,31915.78113641,98,0.39292200,25128.89773554,0
1636915500000,63966.45000000,63981.79000000,63871.90000000,63884.67000000,0.50872500,1636915799999,32514.38089493,113,0.45890900,29330.93612301,0
1636915800000,63880.26000000,63969.37000000,63863.62000000,63960.16000000,0.76212700,1636916099999,48715.96745669,209,0.69492000,44419.01563021,0
1636916100000,63960.16000000,64028.35000000,63944.74000000,64022.42000000,1.62847400,1636916399999,104184.31851403,370,1.50798800,96476.96123282,0
1636916400000,64028.35000000,64061.40000000,63970.01000000,63970.01000000,0.75266600,1636916699999,48189.78685147,194,0.64307100,41172.69288122,0
1636916700000,63910.11000000,63932.02000000,63872.48000000,63880.01000000,0.58162800,1636916999999,37162.20990482,124,0.50416400,32212.56133221,0
1636917000000,63872.47000000,63918.15000000,63872.47000000,63884.94000000,0.60816400,1636917299999,38859.33314742,135,0.56117400,35856.94126841,0
1636917300000,63887.42000000,63972.38000000,63881.00000000,63972.37000000,0.90608200,1636917599999,57920.45131604,191,0.80769100,51631.56713158,0
1636917600000,63976.10000000,64148.14000000,63946.70000000,64096.88000000,1.05029000,1636917899999,67274.67243968,224,0.93799600,60082.76686228,0
1636917900000,64092.47000000,64092.47000000,63872.47000000,64023.13000000,1.63432000,1636918199999,104496.04576479,208,0.51062500,32685.98434623,0
1636918200000,64024.50000000,64192.14000000,63975.29000000,64127.10000000,1.09302400,1636918499999,70060.07025800,226,1.01652200,65156.25657602,0
1636918500000,64127.15000000,64187.83000000,64058.49000000,64144.30000000,0.74711100,1636918799999,47907.34590116,159,0.63871500,40957.77847027,0
1636918800000,64143.90000000,64143.90000000,64004.42000000,64061.01000000,0.58384800,1636919099999,37396.96336933,170,0.47999700,30744.97266441,0
1636919100000,64045.71000000,64051.46000000,63942.99000000,63968.25000000,0.58011400,1636919399999,37130.92994512,121,0.20814200,13320.83332520,0
1636919400000,63967.87000000,64137.85000000,63967.87000000,64137.85000000,0.61531100,1636919699999,39418.25487339,157,0.55963800,35851.96428773,0
1636919700000,64126.56000000,64169.99000000,64124.45000000,64169.99000000,0.82584300,1636919999999,52982.04799798,160,0.53295000,34190.24453732,0
1636920000000,64169.97000000,64370.01000000,64156.01000000,64301.28000000,1.00305700,1636920299999,64483.64478327,256,0.83597300,53746.26499124,0
1636920300000,64300.01000000,64302.85000000,64206.30000000,64300.87000000,1.32827000,1636920599999,85321.33502109,306,1.19450200,76725.50679166,0
1636920600000,64299.31000000,64322.70000000,64250.01000000,64273.17000000,0.61090000,1636920899999,39271.46209388,166,0.54398900,34969.76292091,0
1636920900000,64256.63000000,64327.74000000,64225.44000000,64327.74000000,0.57798400,1636921199999,37141.73093410,105,0.56669000,36416.12368804,0
1636921200000,64320.00000000,64327.66000000,64242.61000000,64243.53000000,0.50701700,1636921499999,32594.26085303,115,0.46780400,30073.43051344,0
1636921500000,64238.51000000,64262.86000000,64208.68000000,64262.86000000,0.42666300,1636921799999,27404.63814215,94,0.41515600,26665.55258014,0
1636921800000,64268.06000000,64270.24000000,64159.75000000,64180.07000000,0.43256900,1636922099999,27765.31073492,170,0.31319800,20104.13069359,0
1636922100000,64159.75000000,64160.43000000,63653.39000000,64084.34000000,1.77698300,1636922399999,113753.46684634,324,0.49768900,31885.96957768,0
1636922400000,64086.66000000,64152.48000000,64073.27000000,64115.87000000,0.66373600,1636922699999,42551.84438322,164,0.61257200,39272.25363655,0
1636922700000,64115.83000000,64126.29000000,64059.63000000,64072.51000000,0.47918200,1636922999999,30709.31232750,181,0.37848500,24256.45176544,0
1636923000000,64064.00000000,64133.64000000,64056.39000000,64103.73000000,0.80557800,1636923299999,51631.85506691,335,0.60957700,39070.29190855,0
1636923300000,64100.52000000,64249.20000000,64100.52000000,64233.57000000,0.88065900,1636923599999,56508.86554821,367,0.68931100,44234.83693878,0
1636923600000,64220.19000000,64284.62000000,64066.65000000,64198.41000000,1.15924700,1636923899999,74399.38622585,398,0.69597400,44671.05847801,0
1636923900000,64198.42000000,64201.57000000,64047.93000000,64113.89000000,0.76549200,1636924199999,49068.55817056,272,0.59355900,38045.29095695,0
1636924200000,64114.42000000,64295.75000000,64114.42000000,64295.75000000,0.69956100,1636924499999,44904.81594622,201,0.64338000,41298.25513789,0
1636924500000,64295.73000000,64307.56000000,64173.16000000,64180.19000000,0.78109600,1636924799999,50170.23660432,189,0.66870400,42950.95964017,0
1636924800000,64171.58000000,64209.41000000,64088.20000000,64113.08000000,0.55041000,1636925099999,35308.41141448,190,0.44109500,28295.42883881,0
1636925100000,64110.61000000,64160.00000000,64088.00000000,64106.52000000,0.71837500,1636925399999,46055.37189428,285,0.55595700,35642.24720524,0
1636925400000,64107.26000000,64284.23000000,64088.00000000,64284.23000000,1.11356000,1636925699999,71450.91947234,261,1.01013300,64817.92150298,0
1636925700000,64284.76000000,64469.77000000,64284.76000000,64408.87000000,1.16178000,1636925999999,74807.36676718,266,1.00929900,64986.46029405,0
1636926000000,64408.82000000,64467.26000000,64398.81000000,64417.17000000,0.58505600,1636926299999,37693.44076407,156,0.54258400,34957.20743500,0
1636926300000,64414.97000000,64433.57000000,64337.89000000,64380.63000000,0.50927700,1636926599999,32788.59420968,139,0.40108100,25825.84627041,0
1636926600000,64369.34000000,64385.00000000,64334.81000000,64343.63000000,0.49644400,1636926899999,31948.59977441,188,0.39062800,25138.74521442,0
1636926900000,64343.65000000,64351.00000000,64295.22000000,64305.01000000,0.46193700,1636927199999,29709.03938082,129,0.41108100,26438.37081138,0
1636927200000,64305.01000000,64433.57000000,64286.18000000,64433.57000000,0.77829000,1636927499999,50090.37256240,228,0.69301600,44603.64349290,0
1636927500000,64433.57000000,64479.20000000,64390.76000000,64426.30000000,1.40682400,1636927799999,90648.46304597,249,1.37534700,88620.70563812,0
1636927800000,64421.50000000,64523.88000000,64183.07000000,64506.82000000,2.51187300,1636928099999,161628.71598053,306,1.10907000,71515.87070304,0
1636928100000,64509.35000000,64714.15000000,64450.71000000,64479.71000000,1.13271500,1636928399999,73159.86422390,267,0.84992600,54895.40680139,0
1636928400000,64477.01000000,64600.00000000,64451.70000000,64600.00000000,0.44709500,1636928699999,28837.78893534,115,0.41764200,26938.06367592,0
1636928700000,64557.79000000,64583.01000000,64450.01000000,64568.41000000,0.48627000,1636928999999,31365.10912937,113,0.46574500,30041.17085090,0
1636929000000,64568.36000000,64752.78000000,64568.36000000,64600.00000000,0.55127100,1636929299999,35648.37176994,110,0.54183500,35038.52747357,0
